date,title,source,event,trade_date,relative_day,compound,bert_label,bert_score
2025-01-25,"Thunder vs. Trail Blazers prediction, odds, pick, spread – 1/26/2025 - ClutchPoints",ClutchPoints,Doncic to Lakers,2025-02-01,-7,0.0,POSITIVE,0.8639825582504272
2025-01-26,"Mavericks 130-108 Wizards (Jan 27, 2025) Game Recap - ESPN",ESPN,Doncic to Lakers,2025-02-01,-6,0.0,POSITIVE,0.5705471634864807
2025-01-26,Is it time to apologize to Jalen Hurts after his dominant NFC Championship performance? | Speak - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,-6,-0.6408,NEGATIVE,-0.994765043258667
2025-01-26,Michael Irvin expresses disappointment in Dallas Cowboys’ Brian Schottenheimer head coach hire | Speak - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,-6,-0.5106,NEGATIVE,-0.9991336464881897
2025-01-26,"Thunder vs. Trail Blazers prediction, odds, pick, spread – 1/26/2025 - ClutchPoints",ClutchPoints,Doncic to Lakers,2025-02-01,-6,0.0,POSITIVE,0.8639825582504272
2025-01-27,Miami Heat trying to position themselves to acquire Luka Doncic - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,-5,0.0,NEGATIVE,-0.9947046637535095
2025-01-27,Klay Thompson makes 7 3s in 1st quarter as Mavs breeze past NBA-worst Wizards 130-108 - Spectrum News,Spectrum News,Doncic to Lakers,2025-02-01,-5,0.0,NEGATIVE,-0.9423635005950928
2025-01-27,Klay Thompson knew Luka Doncic would be special because of Kobe Bryant - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,-5,0.4019,POSITIVE,0.9819896221160889
2025-01-27,Is it time to apologize to Jalen Hurts after his dominant NFC Championship performance? | Speak - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,-5,-0.6408,NEGATIVE,-0.994765043258667
2025-01-27,The heave-making fourth-quarter star the Boston Celtics need to make a repeat title run - ESPN,ESPN,Doncic to Lakers,2025-02-01,-5,0.0,POSITIVE,0.6704373359680176
2025-01-27,Michael Irvin expresses disappointment in Dallas Cowboys’ Brian Schottenheimer head coach hire | Speak - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,-5,-0.5106,NEGATIVE,-0.9991336464881897
2025-01-28,Miami Heat trying to position themselves to acquire Luka Doncic - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,-4,0.0,NEGATIVE,-0.9947046637535095
2025-01-28,Miami Heat dreaming of Luka Doncic - Diario AS,Diario AS,Doncic to Lakers,2025-02-01,-4,0.0,POSITIVE,0.9951339364051819
2025-01-28,Klay Thompson makes 7 3s in 1st quarter as Mavs breeze past NBA-worst Wizards 130-108 - Spectrum News,Spectrum News,Doncic to Lakers,2025-02-01,-4,0.0,NEGATIVE,-0.9423635005950928
2025-01-28,Klay Thompson knew Luka Doncic would be special because of Kobe Bryant - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,-4,0.4019,POSITIVE,0.9819896221160889
2025-01-28,The heave-making fourth-quarter star the Boston Celtics need to make a repeat title run - ESPN,ESPN,Doncic to Lakers,2025-02-01,-4,0.0,POSITIVE,0.6704373359680176
2025-01-28,"Mavericks vs. Pelicans prediction, odds, pick, spread – 1/29/2025 - ClutchPoints",ClutchPoints,Doncic to Lakers,2025-02-01,-4,0.0,NEGATIVE,-0.7336117625236511
2025-01-29,"Mavericks stars Kyrie Irving, Luka Doncic not selected to 2025 NBA All-Star Game - Sports Illustrated",Sports Illustrated,Doncic to Lakers,2025-02-01,-3,0.0,NEGATIVE,-0.9903231859207153
2025-01-29,Miami Heat dreaming of Luka Doncic - Diario AS,Diario AS,Doncic to Lakers,2025-02-01,-3,0.0,POSITIVE,0.9951339364051819
2025-01-29,2024-25 NBA odds: Bet on Mavericks to miss playoffs - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,-3,-0.1531,NEGATIVE,-0.9523540735244751
2025-01-29,"9 biggest NBA All-Star snubs of 2025, ranked by the most shocking omissions - SB Nation",SB Nation,Doncic to Lakers,2025-02-01,-3,-0.7264,NEGATIVE,-0.9903283715248108
2025-01-29,Luka Doncic Injury Report: Will the Mavericks' star guard play tonight against the Pelicans? - SportsTak,SportsTak,Doncic to Lakers,2025-02-01,-3,-0.1027,NEGATIVE,-0.9949407577514648
2025-01-29,"Mavericks vs. Pistons prediction, odds, pick, spread – 1/31/2025 - ClutchPoints",ClutchPoints,Doncic to Lakers,2025-02-01,-3,0.0,NEGATIVE,-0.7537538409233093
2025-01-29,"Mavericks vs. Pelicans prediction, odds, pick, spread – 1/29/2025 - ClutchPoints",ClutchPoints,Doncic to Lakers,2025-02-01,-3,0.0,NEGATIVE,-0.7336117625236511
2025-01-30,"Mavericks stars Kyrie Irving, Luka Doncic not selected to 2025 NBA All-Star Game - Sports Illustrated",Sports Illustrated,Doncic to Lakers,2025-02-01,-2,0.0,NEGATIVE,-0.9903231859207153
2025-01-30,Will Luka Doncic play tonight against the Detroit Pistons? Latest update on the Dallas Mavericks star's i - The Times of India,The Times of India,Doncic to Lakers,2025-02-01,-2,0.34,NEGATIVE,-0.9416018128395081
2025-01-30,2024-25 NBA odds: Bet on Mavericks to miss playoffs - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,-2,-0.1531,NEGATIVE,-0.9523540735244751
2025-01-30,"Dallas Mavericks vs Detroit Pistons Jan 31, 2025 Game Summary - NBA.com",NBA.com,Doncic to Lakers,2025-02-01,-2,0.0,NEGATIVE,-0.5614743232727051
2025-01-30,"Victor Wembanyama is an All-Star, 1 of 6 1st-time selections - Spectrum News",Spectrum News,Doncic to Lakers,2025-02-01,-2,0.0,POSITIVE,0.9983741044998169
2025-01-30,"9 biggest NBA All-Star snubs of 2025, ranked by the most shocking omissions - SB Nation",SB Nation,Doncic to Lakers,2025-02-01,-2,-0.7264,NEGATIVE,-0.9903283715248108
2025-01-30,"Luka Doncic, Jaden Ivey among 5 players out for Mavericks-Pistons - Sports Illustrated",Sports Illustrated,Doncic to Lakers,2025-02-01,-2,0.0,POSITIVE,0.9875024557113647
2025-01-30,Eric Bieniemy shares his thoughts on Coach Prime’s impact at Colorado | Speak - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,-2,0.296,POSITIVE,0.9990832805633545
2025-01-30,Luka Doncic Injury Report: Will the Mavericks' star guard play tonight against the Pelicans? - SportsTak,SportsTak,Doncic to Lakers,2025-02-01,-2,-0.1027,NEGATIVE,-0.9949407577514648
2025-01-30,"Mavericks vs. Pistons prediction, odds, pick, spread – 1/31/2025 - ClutchPoints",ClutchPoints,Doncic to Lakers,2025-02-01,-2,0.0,NEGATIVE,-0.7537538409233093
2025-01-31,Luka Dončić to the Lakers: How the NBA All-Star Draft predicted another shocking trade - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,-1,-0.4019,NEGATIVE,-0.9927709698677063
2025-01-31,"Dallas Mavericks trade Luka Doncic to the Lakers in exchange for Anthony Davis, team officially announces - WFAA",WFAA,Doncic to Lakers,2025-02-01,-1,0.0,POSITIVE,0.9662313461303711
2025-01-31,The Luka Doncic–Anthony Davis Trade Is an All-Time NBA Shocker - The Ringer,The Ringer,Doncic to Lakers,2025-02-01,-1,-0.1531,POSITIVE,0.9988705515861511
2025-01-31,Why Mavericks traded Luka Doncic? - BasketNews.com,BasketNews.com,Doncic to Lakers,2025-02-01,-1,0.0,NEGATIVE,-0.9927248954772949
2025-01-31,Did Luka get traded to the Lakers? Mavericks reportedly swap Doncic for Anthony Davis - El Paso Times,El Paso Times,Doncic to Lakers,2025-02-01,-1,0.0,NEGATIVE,-0.9960774779319763
2025-01-31,"Luka Doncic to the Lakers, Anthony Davis to the Mavs in blockbuster trade, AP source says - Sentinel Colorado",Sentinel Colorado,Doncic to Lakers,2025-02-01,-1,0.5994,NEGATIVE,-0.7173497080802917
2025-01-31,Luka Doncic headed to Lakers in blockbuster NBA trade - OregonLive.com,OregonLive.com,Doncic to Lakers,2025-02-01,-1,0.5994,NEGATIVE,-0.915193498134613
2025-01-31,Luka Doncic traded to Lakers from Mavericks for Anthony Davis in blockbuster deal: Sources - The Spokesman-Review,The Spokesman-Review,Doncic to Lakers,2025-02-01,-1,0.5994,POSITIVE,0.6537456512451172
2025-01-31,Utah Jazz a third team in shocking Luka Doncic for Anthony Davis deal - The Salt Lake Tribune,The Salt Lake Tribune,Doncic to Lakers,2025-02-01,-1,-0.4019,NEGATIVE,-0.54021155834198
2025-01-31,"NBA shocker: Lakers, Mavs swap Anthony Davis and Luka Doncic in historic trade - NBC Los Angeles",NBC Los Angeles,Doncic to Lakers,2025-02-01,-1,-0.1531,POSITIVE,0.9972051978111267
2025-01-31,"Luka Doncic could be one player the Spurs would make young star available for, Brian Windhorst says - Sports Illustrated",Sports Illustrated,Doncic to Lakers,2025-02-01,-1,0.0,POSITIVE,0.9767528176307678
2025-01-31,Luka Doncic heads to the Lakers and Anthony Davis goes to the Mavs in blockbuster trade - The Seattle Times,The Seattle Times,Doncic to Lakers,2025-02-01,-1,0.5994,POSITIVE,0.7733778357505798
2025-01-31,"Luka Doncic, Anthony Davis Traded In Blockbuster NBA Move - TMZ",TMZ,Doncic to Lakers,2025-02-01,-1,0.5994,NEGATIVE,-0.7578335404396057
2025-01-31,Lakers acquire Luka Doncic from Mavericks for Anthony Davis in blockbuster trade - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,-1,0.5994,POSITIVE,0.8873386979103088
2025-01-31,Biggest trade in NBA history? Luka Doncic traded to the Lakers - BasketNews.com,BasketNews.com,Doncic to Lakers,2025-02-01,-1,0.0,POSITIVE,0.8506524562835693
2025-01-31,"Luka Doncic, Jaden Ivey among 5 players out for Mavericks-Pistons - Sports Illustrated",Sports Illustrated,Doncic to Lakers,2025-02-01,-1,0.0,POSITIVE,0.9875024557113647
2025-01-31,Why did Dallas trade Luka Doncic? Here's what the Mavs are saying - Yahoo Sports Australia,Yahoo Sports Australia,Doncic to Lakers,2025-02-01,-1,0.0,NEGATIVE,-0.997536301612854
2025-01-31,LeBron James had no idea that Luka Doncic was going to get traded to the Lakers - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,-1,-0.296,NEGATIVE,-0.9842223525047302
2025-01-31,Sixers' Tyrese Maxey reacts to Mavericks sending Luka Doncic to Lakers - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,-1,0.0,NEGATIVE,-0.8981608152389526
2025-01-31,Luka Dončić to the Los Angeles Lakers and Anthony Davis to the Dallas Mavericks in blockbuster trade - Chicago Tribune,Chicago Tribune,Doncic to Lakers,2025-02-01,-1,0.5994,POSITIVE,0.9702133536338806
2025-01-31,Luka Doncic traded to Lakers for Anthony Davis in the wildest trade in NBA history - SB Nation,SB Nation,Doncic to Lakers,2025-02-01,-1,0.0,POSITIVE,0.9941997528076172
2025-01-31,Will Luka Doncic play tonight against the Detroit Pistons? Latest update on the Dallas Mavericks star's i - The Times of India,The Times of India,Doncic to Lakers,2025-02-01,-1,0.34,NEGATIVE,-0.9416018128395081
2025-01-31,NBA superstars swap teams in blockbuster trade - NZ Herald,NZ Herald,Doncic to Lakers,2025-02-01,-1,0.5994,NEGATIVE,-0.9474263787269592
2025-01-31,Opinion: Blockbuster NBA Trade Shows Why NHL Should Limit No-Trade/No-Move Clauses - The Hockey News,The Hockey News,Doncic to Lakers,2025-02-01,-1,0.5994,NEGATIVE,-0.9872335195541382
2025-01-31,NBA blockbuster trade: Luke Doncic traded for Anthony Davis in monster deal between LA Lakers and Dallas - The West Australian,The West Australian,Doncic to Lakers,2025-02-01,-1,0.5994,NEGATIVE,-0.6822541952133179
2025-01-31,Hornets’ Josh Green explains why LaMelo Ball is similar to Luka Doncic - ClutchPoints,ClutchPoints,Doncic to Lakers,2025-02-01,-1,0.0,NEGATIVE,-0.9975177049636841
2025-02-01,Luka Doncic heads to the Lakers and Anthony Davis goes to the Mavs in blockbuster trade - AP News,AP News,Doncic to Lakers,2025-02-01,0,0.5994,POSITIVE,0.6849814057350159
2025-02-01,Los Angeles Lakers acquire Luka Doncic from Dallas Mavericks for Anthony Davis in blockbuster trade - CNN,CNN,Doncic to Lakers,2025-02-01,0,0.5994,POSITIVE,0.6882312297821045
2025-02-01,LUKA DONCIC/ANTHONY DAVIS TRADE GRADES - Basketball Poetry,Basketball Poetry,Doncic to Lakers,2025-02-01,0,0.0,POSITIVE,0.872322142124176
2025-02-01,The Luka Doncic Trade Is the Dumbest NBA Move I’ve Ever Seen - The Ringer,The Ringer,Doncic to Lakers,2025-02-01,0,-0.5106,NEGATIVE,-0.9992708563804626
2025-02-01,"Luka Doncic to Lakers, Anthony Davis to Mavs in 3-team trade - ESPN",ESPN,Doncic to Lakers,2025-02-01,0,0.0,POSITIVE,0.5009682178497314
2025-02-01,NBA world reacts to shocking trade that sends Luka Dončić to the Lakers - NBA.com,NBA.com,Doncic to Lakers,2025-02-01,0,-0.4019,NEGATIVE,-0.7376596927642822
2025-02-01,Does shocking Luka Dončić trade signify a changing NBA landscape? - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,0,-0.4019,NEGATIVE,-0.9841307997703552
2025-02-01,Luka Doncic trade: When do Dallas Mavericks play the Los Angeles Lakers next? - WFAA,WFAA,Doncic to Lakers,2025-02-01,0,0.34,NEGATIVE,-0.9913454055786133
2025-02-01,Lakers acquire Luka Doncic from Mavericks for Anthony Davis in blockbuster trade - Los Angeles Times,Los Angeles Times,Doncic to Lakers,2025-02-01,0,0.5994,POSITIVE,0.986249566078186
2025-02-01,'Crazy': NBA stars and pundits shocked by Luka Dončić trade - NBC News,NBC News,Doncic to Lakers,2025-02-01,0,-0.5719,NEGATIVE,-0.9308094382286072
2025-02-01,Luka Doncic Releases Heartfelt Statement for Mavericks Fans Following Trade - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,0,0.5423,POSITIVE,0.9992314577102661
2025-02-01,Dallas Mavericks trade Luka Doncic to Los Angeles Lakers for Anthony Davis: ESPN - FOX8 WGHP,FOX8 WGHP,Doncic to Lakers,2025-02-01,0,0.0,POSITIVE,0.8641399145126343
2025-02-01,"Luka Doncic contract: Lakers trade takes largest NBA deal ever off table, but he could eventually get $400M - CBS Sports",CBS Sports,Doncic to Lakers,2025-02-01,0,0.0,NEGATIVE,-0.9925270080566406
2025-02-01,Luka Doncic Takes Large Financial Hit With Trade to Lakers - Sportico.com,Sportico.com,Doncic to Lakers,2025-02-01,0,0.0,POSITIVE,0.9275770783424377
2025-02-01,"Luka Dončić, LeBron James and the biggest winners and losers of the Lakers-Mavericks trade - Yahoo Sports",Yahoo Sports,Doncic to Lakers,2025-02-01,0,-0.0772,POSITIVE,0.7704819440841675
2025-02-01,Mavericks roster after Anthony Davis-Luka Dončić trade - NBA.com,NBA.com,Doncic to Lakers,2025-02-01,0,0.0,NEGATIVE,-0.5097439885139465
2025-02-01,Doncic releases emotional farewell message to Dallas after trade sends him to Lakers - AP News,AP News,Doncic to Lakers,2025-02-01,0,0.1531,POSITIVE,0.9561753869056702
2025-02-01,Luka Doncic Dropped a Three-Word Message Into Mavericks’ Team Group Chat After Trade - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,0,0.0,NEGATIVE,-0.9985693693161011
2025-02-01,"Dallas Mavericks trade Luka Doncic to the Lakers in exchange for Anthony Davis, team officially announces - WFAA",WFAA,Doncic to Lakers,2025-02-01,0,0.0,POSITIVE,0.9662313461303711
2025-02-01,Luka Dončić to the Lakers: How the NBA All-Star Draft predicted another shocking trade - Yahoo Sports,Yahoo Sports,Doncic to Lakers,2025-02-01,0,-0.4019,NEGATIVE,-0.9927709698677063
2025-02-01,Reactions to the Luka Doncic-Anthony Davis blockbuster trade - AP News,AP News,Doncic to Lakers,2025-02-01,0,0.5994,POSITIVE,0.61985182762146
2025-02-01,"Luka Doncic trade grades: Lakers get 'A+' as they solve future, why Mavs fail despite landing Anthony Davis - CBS Sports",CBS Sports,Doncic to Lakers,2025-02-01,0,-0.4019,NEGATIVE,-0.9978572726249695
2025-02-01,Mavericks shockingly trade Luka Dončić to Lakers for Anthony Davis in 3-team deal - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,0,-0.1779,NEGATIVE,-0.925156831741333
2025-02-01,"Luka Doncic Is a Los Angeles Laker, (Un)explained - The Ringer",The Ringer,Doncic to Lakers,2025-02-01,0,0.0,POSITIVE,0.9965408444404602
2025-02-01,"Luka Doncic-Anthony Davis trade grades: Winners, losers, what's next - ESPN",ESPN,Doncic to Lakers,2025-02-01,0,-0.0772,POSITIVE,0.9382468461990356
2025-02-01,Luka Dončić thanks Mavericks fans in heartfelt message - NBA.com,NBA.com,Doncic to Lakers,2025-02-01,0,0.7506,POSITIVE,0.9997072815895081
2025-02-01,Mavs Minority Owner Mark Cuban Reportedly Uninvolved in Luka Doncic Trade - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,0,-0.4939,NEGATIVE,-0.9970946311950684
2025-02-01,Luka Dončić says goodbye to Dallas: 'I wanted so badly to bring you a championship' - FOX Sports,FOX Sports,Doncic to Lakers,2025-02-01,0,-0.2712,NEGATIVE,-0.9568082690238953
2025-02-01,Lakers roster after Luka Dončić-Anthony Davis trade - NBA.com,NBA.com,Doncic to Lakers,2025-02-01,0,0.0,POSITIVE,0.805047333240509
2025-02-01,Luka Doncic: The Most Stunning Trade in NBA History Just Went Down in the Dead of Night - WSJ,WSJ,Doncic to Lakers,2025-02-01,0,-0.3415,POSITIVE,0.9898843765258789
2025-02-01,Luka Doncic-Anthony Davis Trade: Lakers and Mavs Made a Gamble - rg.org,rg.org,Doncic to Lakers,2025-02-01,0,0.0,POSITIVE,0.7575693726539612
2025-02-01,Luka Doncic trade: Five teams that could have made better offers than Lakers if Mavs had shopped superstar - CBS Sports,CBS Sports,Doncic to Lakers,2025-02-01,0,0.4404,NEGATIVE,-0.9953327775001526
2025-02-01,"Grading Blockbuster Luka Dončić, Anthony Davis NBA Trade Between Lakers, Mavericks - Bleacher Report",Bleacher Report,Doncic to Lakers,2025-02-01,0,0.5994,POSITIVE,0.6033026576042175
2025-02-01,LeBron James surprised by Anthony Davis-Luka Dončić trade - NBA.com,NBA.com,Doncic to Lakers,2025-02-01,0,0.2263,POSITIVE,0.9987486600875854
2025-02-01,Luka Doncic Trade to Lakers Is Most Shocking in NBA History - Sports Illustrated,Sports Illustrated,Doncic to Lakers,2025-02-01,0,-0.4576,NEGATIVE,-0.6531697511672974
2025-02-01,"Unthinkable, Mavs trade Luka to the Lakers in one of the most shocking deals in NBA history - NBC 5 Dallas-Fort Worth",NBC 5 Dallas-Fort Worth,Doncic to Lakers,2025-02-01,0,-0.2716,NEGATIVE,-0.8939179182052612
2025-02-01,Chiefs' Patrick Mahomes 'sick' over Mavericks' Luka Doncic trade - Fox News,Fox News,Doncic to Lakers,2025-02-01,0,-0.5106,NEGATIVE,-0.9986948370933533
2025-02-01,"The Luka Dončić-Anthony Davis trade is shocking, franchise-altering and bizarre - The Guardian",The Guardian,Doncic to Lakers,2025-02-01,0,-0.6124,NEGATIVE,-0.5352417230606079
2025-02-01,"Why Mavericks' Luka Doncic trade is malpractice, no matter how GM Nico Harrison tries to explain it - CBS Sports",CBS Sports,Doncic to Lakers,2025-02-01,0,-0.0191,NEGATIVE,-0.9985711574554443
2025-02-01,"The Luka Dončić-Anthony Davis trade stunned NBA players, Patrick Mahomes and everyone else: 'Holy s***' - Yahoo Sports",Yahoo Sports,Doncic to Lakers,2025-02-01,0,-0.1027,POSITIVE,0.9383529424667358
2025-02-01,Inside the top-secret trade negotiations that made Luka Dončić a Laker - The Athletic - The New York Times,The New York Times,Doncic to Lakers,2025-02-01,0,0.0,POSITIVE,0.9927214980125427
2025-02-01,'HUH!!!!': Social media reacts to Luka Doncic-Anthony Davis blockbuster - ESPN,ESPN,Doncic to Lakers,2025-02-01,0,0.7243,POSITIVE,0.7332445979118347
2025-02-01,Luka Doncic joins Los Angeles Lakers from Dallas Mavericks in huge NBA trade deal - BBC,BBC,Doncic to Lakers,2025-02-01,0,0.3182,NEGATIVE,-0.6457162499427795
2025-02-01,Luka Doncic trade: What factors led to Lakers and Mavericks making the most shocking deal in NBA history? - CBS Sports,CBS Sports,Doncic to Lakers,2025-02-01,0,-0.4576,NEGATIVE,-0.963969349861145
2025-02-01,The Mavericks traded Luka Doncic. Does that make any sense? - D Magazine,D Magazine,Doncic to Lakers,2025-02-01,0,0.0,NEGATIVE,-0.9926779270172119
2025-02-01,Commentary: Why Mavericks grew frustrated with Luka Doncic and offered him to Lakers - Los Angeles Times,Los Angeles Times,Doncic to Lakers,2025-02-01,0,-0.5267,NEGATIVE,-0.9811807870864868
2025-02-01,NBA Insider: Luka Dončić Ineligible for $345M Supermax Contract After Lakers Trade - Bleacher Report,Bleacher Report,Doncic to Lakers,2025-02-01,0,0.0,NEGATIVE,-0.9940233826637268
